Confirmed,Deaths,Recovered,Days_Number
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
3,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
1,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
4,0,1,6
0,0,0,6
0,0,0,6
0,0,0,6
4,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
4,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
1,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
5,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
1,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
5,0,0,6
0,0,0,6
8,0,2,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
5,0,0,6
0,0,0,6
0,0,0,6
2,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
4,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
1,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
1,0,0,7
0,0,0,7
0,0,0,7
1,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
1,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
106,0,0,7
91,1,4,7
132,0,0,7
80,0,0,7
19,0,0,7
207,0,4,7
51,0,2,7
9,0,0,7
40,1,0,7
33,1,0,7
33,1,0,7
168,1,0,7
8,0,0,7
3554,125,80,7
143,0,0,7
15,0,0,7
70,0,1,7
109,0,3,7
8,0,0,7
34,0,0,7
7,0,0,7
11,0,0,7
6,0,0,7
46,0,0,7
95,0,0,7
66,1,4,7
27,0,0,7
90,0,0,7
24,0,0,7
0,0,0,7
10,0,0,7
44,0,0,7
173,0,3,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
4,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
4,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
0,0,0,7
7,0,1,7
